iso3,year,partner,measure,value,unit,source,retrieved
IRL,2025,Oceania & polar regions,export share,0.6211,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IE, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
IRL,2025,Other / unallocated,export share,0.5092,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IE, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,World,total exports,6379825088,EUR,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = n/a (level, partner=WORLD)",2026-08-06
ISL,2025,European Union (EU27),export share,66.5245,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Rest of Europe (non-EU27),export share,15.9401,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Asia (excl. Middle East),export share,4.7635,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Middle East,export share,0.1136,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Africa,export share,1.089,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,North America,export share,10.5895,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Latin America & Caribbean,export share,0.4589,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Oceania & polar regions,export share,0.5208,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Other / unallocated,export share,0.0,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ISL,2025,Rest of Europe (non-EU27),export share,47.6174,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,Asia (excl. Middle East),export share,14.2299,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,Middle East,export share,0.3393,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,Africa,export share,3.2531,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,North America,export share,31.6335,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,Latin America & Caribbean,export share,1.3709,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,Oceania & polar regions,export share,1.5558,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ISL,2025,Other / unallocated,export share,0.0,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IS, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ITA,2025,World,total exports,643153265752,EUR,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = n/a (level, partner=WORLD)",2026-08-06
ITA,2025,European Union (EU27),export share,51.2894,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Rest of Europe (non-EU27),export share,14.6962,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Asia (excl. Middle East),export share,8.9726,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Middle East,export share,4.2082,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Africa,export share,3.1493,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,North America,export share,11.8119,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Latin America & Caribbean,export share,3.1531,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Oceania & polar regions,export share,1.0124,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Other / unallocated,export share,1.7068,% of total exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = partner=WORLD total exports",2026-08-06
ITA,2025,Rest of Europe (non-EU27),export share,30.1704,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
ITA,2025,Asia (excl. Middle East),export share,18.4203,% of extra-EU27 exports,"Eurostat COMEXT ds-059331 (International trade of EU and non-EU countries since 2002 by SITC); reporter=IT, product=TOTAL, flow=2 EXPORT, indicators=VALUE_EUR, freq=A, time=2025; regional aggregate = sum of individual partner-country values (mapping in _regions_build.py); denominator = total exports minus exports to the 27 EU member states",2026-08-06
