iso3,country,indicator_code,indicator_name,unit,year,value,source,retrieved
GBR,United Kingdom,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,10682.6323,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
HRV,Croatia,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
BEL,Belgium,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,264204.4,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
BGR,Bulgaria,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,14189.4809,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
CZE,Czechia,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,65425.2001,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
DNK,Denmark,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,174374.9577,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
DEU,Germany,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,2099048.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
EST,Estonia,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,5938.8876,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
IRL,Ireland,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,93727.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
GRC,Greece,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,144330.4776,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
ESP,Spain,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,643849.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
FRA,France,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,1513097.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
ITA,Italy,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,1234822.228,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
CYP,Cyprus,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,9668.7689,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
